song_name|song_popularity|song_duration_ms|acousticness|danceability|energy|instrumentalness|key|liveness|loudness|audio_mode|speechiness|tempo|time_signature|audio_valence
Lambada - Original Version 1989|67|207466|0.21100000000000002|0.7559999999999999|0.8|0.000723|5|0.047|-5.1579999999999995|1|0.0329|118.921|4|0.9670000000000001
La Camisa Negra|29|216706|0.0838|0.7509999999999999|0.731|0.0|6|0.0556|-4.419|0|0.0308|97.007|4|0.973
La Gota Fría|66|215493|0.0893|0.7190000000000001|0.809|0.0|1|0.183|-10.201|1|0.0511|100.839|4|0.9640000000000001
Suavemente|63|267000|0.254|0.8109999999999999|0.88|0.00146|8|0.0475|-2.972|1|0.0628|124.12|4|0.915
Bailando - Spanish Version|71|243413|0.0426|0.723|0.777|3.68e-06|7|0.0451|-3.503|1|0.10800000000000001|91.01700000000001|4|0.961
Danza Kuduro|71|198786|0.078|0.6990000000000001|0.917|0.0|0|0.065|-4.897|1|0.115|130.04|4|0.889
Conga|59|252933|0.141|0.782|0.8740000000000001|0.0584|2|0.11199999999999999|-7.157|1|0.0474|123.179|4|0.8590000000000001
La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012|66|232880|0.622|0.585|0.977|0.0|1|0.32799999999999996|-3.57|1|0.0615|138.264|4|0.8009999999999999
Guantanamera|58|199316|0.833|0.7440000000000001|0.601|0.0242|10|0.131|-5.2410000000000005|1|0.0349|143.542|4|0.905
El Matador|11|277600|0.0306|0.5660000000000001|0.9109999999999999|0.0247|4|0.0574|-9.458|0|0.0791|193.53799999999998|4|0.638
Amor Prohibido|61|164120|0.455|0.5479999999999999|0.688|0.0|7|0.07200000000000001|-6.053|1|0.0372|179.842|4|0.813
Hips Don't Lie|84|218093|0.284|0.778|0.8240000000000001|0.0|10|0.405|-5.892|0|0.0712|100.024|4|0.7559999999999999
Mi Gente|77|189440|0.0179|0.774|0.687|1.17e-05|11|0.128|-4.8180000000000005|0|0.0584|104.959|4|0.308
Obsesion|74|254720|0.419|0.8029999999999999|0.56|0.0|1|0.0608|-6.912000000000001|0|0.0398|133.679|4|0.77
Let's Get Loud|70|239400|0.135|0.82|0.937|0.000128|5|0.35|-4.81|0|0.0551|130.993|4|0.9059999999999999
Oye Como Va|56|272546|0.743|0.696|0.728|0.0537|7|0.0835|-6.937|1|0.034|124.09200000000001|4|0.963
Despacito (Featuring Daddy Yankee)|80|228200|0.20800000000000002|0.659|0.802|0.0|2|0.12300000000000001|-4.79|1|0.14800000000000002|177.93599999999998|4|0.863
Bamboleo|54|203173|0.414|0.6709999999999999|0.884|0.00015|6|0.0701|-9.267000000000001|0|0.0586|119.574|4|0.9329999999999999
Pedro Navaja|60|443480|0.779|0.5820000000000001|0.61|6.54e-06|11|0.267|-6.641|0|0.10300000000000001|93.65799999999999|4|0.826
Gasolina|77|192600|0.332|0.857|0.8009999999999999|1.2e-06|0|0.0789|-6.499|1|0.0618|96.009|4|0.753
Mambo No 5|52|162213|0.337|0.816|0.41600000000000004|0.7909999999999999|5|0.0452|-17.795|0|0.244|90.148|4|0.8170000000000001
De Música Ligera|51|212893|0.00487|0.542|0.7140000000000001|0.298|2|0.33399999999999996|-8.045|1|0.027999999999999997|124.26|4|0.76
Macarena|62|249506|0.42200000000000004|0.927|0.721|4.36e-05|8|0.0422|-12.561|1|0.0908|103.01799999999999|4|0.965
La Bamba|57|172733|0.0699|0.348|0.7509999999999999|0.0007379999999999999|0|0.20800000000000002|-12.823|1|0.0494|156.509|4|0.8859999999999999
Querida|4|319560|0.318|0.522|0.526|0.0|2|0.11599999999999999|-6.361000000000001|1|0.0259|90.02|4|0.43
Maria Maria - Radio Mix|56|262160|0.0485|0.779|0.631|0.00316|2|0.0349|-5.314|1|0.115|97.927|4|0.6629999999999999
La ingrata|65|212000|0.0854|0.748|0.835|1.97e-06|7|0.0365|-5.731|1|0.0351|142.942|4|0.8959999999999999
Corazón partio|74|343413|0.19899999999999998|0.648|0.846|4.23e-06|0|0.0803|-6.731|1|0.0424|160.075|4|0.815
I Know You Want Me (Calle Ocho)|7|238680|0.0151|0.815|0.757|5.2600000000000005e-05|2|0.187|-5.351|1|0.165|127.052|4|0.8109999999999999
Livin' la Vida Loca|73|243160|0.00411|0.425|0.9540000000000001|0.0|1|0.0555|-3.7560000000000002|0|0.0476|178.043|4|0.9329999999999999
Rebelión|43|378373|0.11199999999999999|0.5589999999999999|0.73|0.00267|10|0.263|-8.461|0|0.0639|106.806|4|0.778
La Maza|58|351400|0.652|0.555|0.331|1.1599999999999999e-05|9|0.235|-17.718|0|0.27|170.60299999999998|3|0.43700000000000006
Amor Eterno|59|408440|0.445|0.301|0.335|0.0018100000000000002|0|0.7509999999999999|-8.564|1|0.0303|176.59099999999998|4|0.386
Besame Mucho|7|181960|0.701|0.7070000000000001|0.408|0.0|5|0.105|-12.776|0|0.0366|126.399|4|0.843
Mais Que Nada|52|159466|0.491|0.66|0.504|2.65e-05|0|0.15|-13.087|0|0.0496|88.95299999999999|4|0.914
El Cantante|58|622520|0.42200000000000004|0.489|0.679|6.92e-06|7|0.13|-4.899|0|0.0326|95.81299999999999|4|0.6579999999999999
Chan Chan|7|257213|0.83|0.507|0.423|0.00916|2|0.0973|-14.187000000000001|0|0.0332|82.809|4|0.701
Amigo|41|208866|0.259|0.613|0.489|0.0|11|0.0696|-13.509|0|0.0503|145.278|4|0.898
The Girl From Ipanema - Stereo Version|50|325506|0.888|0.66|0.124|0.0007639999999999999|5|0.111|-19.2|0|0.0496|129.91899999999998|4|0.36200000000000004
Oye Mi Amor|63|263306|0.0102|0.5429999999999999|0.903|0.00585|11|0.0862|-6.6579999999999995|0|0.039|162.241|4|0.9620000000000001
Latinoamérica|68|301426|0.59|0.691|0.805|0.0|2|0.0975|-6.81|0|0.0947|142.503|3|0.866
Soy un Truhán, Soy un Señor|50|183546|0.565|0.5760000000000001|0.698|0.0|0|0.386|-5.181|1|0.0321|98.855|4|0.708
Mediterraneo|60|205226|0.599|0.545|0.59|0.0|9|0.0916|-7.257000000000001|0|0.0813|100.835|3|0.583
Gracias a la Vida|52|278040|0.8109999999999999|0.649|0.14400000000000002|2.42e-06|0|0.08900000000000001|-16.809|1|0.0522|119.193|4|0.264
La Cumparsita|42|193800|0.9079999999999999|0.57|0.301|0.574|7|0.12300000000000001|-13.845999999999998|1|0.0518|118.337|4|0.431
Paloma negra|50|195533|0.853|0.39|0.263|0.0|2|0.21899999999999997|-6.851|1|0.0394|80.332|1|0.446
El Rey|40|128386|0.386|0.337|0.55|0.0|9|0.298|-5.814|1|0.0502|183.11700000000002|4|0.851
Feliz Navidad|57|182226|0.5479999999999999|0.514|0.83|0.0|2|0.321|-8.666|1|0.0391|148.806|4|0.9640000000000001
All Along the Watchtower|78|240800|0.00255|0.43799999999999994|0.805|5.6899999999999994e-05|8|0.0842|-6.237|1|0.0624|113.25299999999999|4|0.564
My Generation - Stereo Version|69|198706|0.32799999999999996|0.397|0.785|0.00495|2|0.0621|-9.168|0|0.0545|96.333|4|0.6459999999999999
(I Can't Get No) Satisfaction|48|222746|0.00037999999999999997|0.735|0.82|0.0572|2|0.0983|-8.554|1|0.0494|135.586|4|0.8590000000000001
Hello, I Love You|63|133200|0.028999999999999998|0.597|0.5539999999999999|0.0|11|0.0766|-14.144|0|0.0425|117.835|4|0.963
Whole Lotta Love|77|333893|0.0484|0.41200000000000003|0.902|0.131|9|0.405|-11.6|1|0.405|89.74|4|0.42200000000000004
Hey Jude - Remastered 2015|77|425653|0.0112|0.386|0.607|1.3800000000000002e-05|10|0.08800000000000001|-7.7|1|0.0261|147.207|4|0.532
White Room|71|303200|0.23|0.547|0.58|0.00877|2|0.0569|-13.415|0|0.0293|109.82700000000001|4|0.505
You Really Got Me - Mono Mix|71|134253|0.493|0.573|0.9390000000000001|0.0|8|0.0994|-6.441|1|0.0808|137.382|4|0.963
Surfin' U.S.A. - Remastered|70|149373|0.6609999999999999|0.55|0.8540000000000001|0.0|3|0.11199999999999999|-5.968|1|0.036000000000000004|159.231|4|0.965
Oh, Pretty Woman|71|178933|0.715|0.619|0.603|0.0|9|0.0721|-9.481|1|0.0342|127.432|4|0.958
Back In The U.S.S.R. - 2018 Mix|61|163466|0.0010199999999999999|0.51|0.893|5.85e-05|9|0.201|-9.267000000000001|1|0.0342|142.657|4|0.934
For What It's Worth|75|153693|0.406|0.653|0.519|0.0209|2|0.10099999999999999|-10.164|1|0.0497|98.883|4|0.8220000000000001
Fortunate Son|81|140773|0.201|0.64|0.6629999999999999|0.00806|0|0.152|-7.516|1|0.0374|132.77|4|0.6629999999999999
Born To Be Wild - Single Version|67|212893|0.273|0.439|0.737|0.28|2|0.228|-12.054|1|0.115|145.942|4|0.5329999999999999
House Of The Rising Sun|70|271280|0.00038500000000000003|0.295|0.584|0.218|9|0.0996|-6.696000000000001|0|0.0345|117.2|3|0.228
Louie Louie|68|165381|0.102|0.623|0.7090000000000001|0.0|1|0.0967|-9.818|0|0.0636|122.39399999999999|4|0.948
I Heard It Through The Grapevine - Single Version (Mono)|61|193493|0.255|0.735|0.52|0.0|11|0.106|-6.18|1|0.0371|118.441|4|0.688
Crimson And Clover - Single Version|56|208666|0.255|0.41200000000000003|0.59|0.0325|11|0.177|-12.277000000000001|1|0.0701|85.824|4|0.653
Evil Ways|59|238266|0.22|0.7040000000000001|0.528|0.35|5|0.14|-13.382|1|0.0358|117.47200000000001|4|0.73
Purple Haze|71|170813|0.008759999999999999|0.5329999999999999|0.905|0.578|2|0.0698|-5.27|1|0.0754|108.9|4|0.486
California Dreamin' - Single Version|73|162373|0.35200000000000004|0.552|0.616|0.0|1|0.0501|-9.785|0|0.0346|112.44200000000001|4|0.667
Like a Rolling Stone|72|369600|0.7290000000000001|0.483|0.721|0.0|0|0.18899999999999997|-6.836|1|0.032|95.26100000000001|4|0.562
Suite: Judy Blue Eyes - Remastered|64|444053|0.469|0.451|0.364|0.0|9|0.19699999999999998|-13.126|1|0.0436|154.20600000000002|4|0.298
Turn! Turn! Turn! (To Everything There Is a Season)|65|229360|0.135|0.452|0.818|2.72e-05|2|0.052000000000000005|-8.124|1|0.0439|124.47399999999999|4|0.755
I Saw Her Standing There - Remastered 2009|68|173946|0.27|0.491|0.8009999999999999|0.0|4|0.0665|-9.835|1|0.0361|160.109|4|0.971
Light My Fire|71|429760|0.369|0.413|0.725|2.1600000000000003e-05|3|0.0905|-5.787000000000001|0|0.0324|124.618|4|0.44
Pinball Wizard|69|180943|0.0192|0.537|0.716|0.0|2|0.245|-8.766|1|0.038|122.87299999999999|4|0.452
The Sounds of Silence|54|184880|0.165|0.436|0.375|0.0|6|0.294|-13.856|1|0.0284|107.38600000000001|4|0.49
Green Onions|66|176333|0.767|0.816|0.514|0.9490000000000001|10|0.0899|-8.741|1|0.0339|136.83700000000002|4|0.912
Sweet Caroline - Single Version|58|201800|0.505|0.556|0.161|4.36e-05|11|0.28|-13.944|1|0.0297|126.53399999999999|4|0.588
Good Lovin' - Single Version|52|150906|0.00206|0.252|0.507|0.00057|2|0.325|-13.337|1|0.0442|196.49400000000003|4|0.816
The Twist|60|153760|0.20199999999999999|0.5329999999999999|0.638|0.0|4|0.0729|-7.13|1|0.0341|156.66299999999998|4|0.937
Sunshine Of Your Love|72|250000|0.475|0.684|0.48100000000000004|6.57e-05|2|0.11800000000000001|-12.59|1|0.0384|115.07799999999999|4|0.784
Hit the Road Jack|13|120173|0.7140000000000001|0.599|0.7040000000000001|0.0|8|0.521|-8.566|0|0.243|173.043|4|0.95
Proud Mary|30|187213|0.13|0.6990000000000001|0.6409999999999999|0.000218|2|0.0601|-7.564|1|0.0289|120.745|4|0.728
Dazed And Confused|63|386373|0.044000000000000004|0.271|0.5529999999999999|0.0096|2|0.0999|-9.526|1|0.0472|86.762|3|0.433
Summertime Blues|37|226906|0.462|0.456|0.514|0.00037|7|0.268|-9.732999999999999|0|0.053|138.377|4|0.657
I Want To Hold Your Hand - Remastered 2015|74|145746|0.386|0.49|0.715|0.0|7|0.311|-5.5489999999999995|1|0.0476|130.726|4|0.866
Runaround Sue|64|171600|0.451|0.364|0.607|0.0|2|0.251|-9.791|1|0.125|79.987|4|0.598
All Day and All of the Night - 2014 Remastered Version|38|142480|0.498|0.551|0.9540000000000001|0.0|7|0.0884|-2.844|1|0.0814|136.862|4|0.685
River Deep - Mountain High|51|214880|0.792|0.36|0.757|0.0125|3|0.147|-6.832000000000001|1|0.0405|83.865|4|0.341
Summer in the City - Remastered|63|160306|0.0592|0.423|0.6809999999999999|0.000177|10|0.0889|-9.756|1|0.0397|110.461|4|0.5589999999999999
Jumpin' Jack Flash - Mono / Remastered|21|219466|0.047|0.6|0.897|0.727|3|0.0672|-7.275|1|0.0477|137.375|4|0.6759999999999999
Foxey Lady|62|198773|0.0751|0.507|0.847|0.237|1|0.37200000000000005|-5.987|0|0.0411|98.096|4|0.5660000000000001
Somebody to Love|69|174840|0.408|0.504|0.578|0.0|4|0.321|-9.302|1|0.031|132.411|4|0.654
Time Has Come Today|53|290933|0.0252|0.528|0.514|0.0894|2|0.0725|-11.909|1|0.133|122.87200000000001|4|0.44
Heart Full of Soul|63|147893|0.22899999999999998|0.494|0.6659999999999999|5.6899999999999994e-05|9|0.0469|-9.743|0|0.0351|140.832|4|0.6990000000000001
Do You Believe in Magic?|66|125826|0.218|0.552|0.742|0.0|0|0.33899999999999997|-7.962999999999999|1|0.0454|138.591|4|0.7509999999999999
Paint It, Black - Mono|67|204480|0.0103|0.505|0.836|0.0771|5|0.295|-7.3839999999999995|0|0.10099999999999999|159.66899999999998|4|0.764
Good Vibrations - Remastered|70|219026|0.326|0.396|0.473|0.000124|10|0.109|-7.67|0|0.0345|133.44899999999998|4|0.385
Psychotic Reaction|55|185523|0.000242|0.34600000000000003|0.75|0.0119|11|0.271|-6.619|1|0.10300000000000001|165.03599999999997|4|0.667
Yesterday - Remastered 2009|74|125666|0.879|0.332|0.179|0.0|5|0.0886|-11.83|1|0.0326|96.529|4|0.315
Nights In White Satin - Single Version / Mono Mix|66|269106|0.465|0.195|0.483|0.49700000000000005|4|0.0686|-4.9910000000000005|0|0.03|84.71|4|0.17300000000000001
Space Oddity - 2015 Remastered Version|72|318813|0.0748|0.299|0.44299999999999995|0.000138|0|0.177|-12.620999999999999|1|0.0346|139.539|4|0.434
Magic Carpet Ride|68|271573|0.142|0.64|0.6509999999999999|0.28|4|0.0341|-14.981|0|0.0517|111.676|4|0.8009999999999999
Needles and Pins - Mono|58|131360|0.0546|0.565|0.953|2.95e-05|9|0.0637|-6.504|1|0.0393|124.287|4|0.887
The Weight - Remastered|55|278626|0.225|0.63|0.519|4.2999999999999995e-06|9|0.0974|-10.997|1|0.0528|143.942|4|0.502
Bring It On Home to Me|71|162533|0.778|0.523|0.402|0.0|0|0.43200000000000005|-8.232999999999999|1|0.0305|70.863|4|0.675
Bad Moon Rising|71|141600|0.0543|0.6409999999999999|0.774|1.05e-05|2|0.0473|-5.916|1|0.0278|89.787|4|0.9420000000000001
Crying|59|166466|0.758|0.35|0.293|8.21e-06|2|0.10400000000000001|-9.502|1|0.0258|96.685|4|0.162
Revolution - Remastered|67|205293|0.0734|0.40700000000000003|0.8340000000000001|0.00021|6|0.24100000000000002|-9.224|1|0.20800000000000002|121.38|4|0.71
Shop Around|54|170760|0.8|0.5579999999999999|0.6859999999999999|0.0|7|0.815|-4.495|1|0.0289|132.075|4|0.8859999999999999
I Fought The Law|57|138360|0.105|0.593|0.804|2.22e-06|7|0.047|-5.497000000000001|1|0.0319|148.959|4|0.9620000000000001
The Times They Are A-Changin'|70|192053|0.887|0.389|0.396|0.0|7|0.0828|-7.999|1|0.0332|171.86|3|0.585
Honky Tonk Women|57|179386|0.381|0.562|0.768|0.03|7|0.168|-6.6129999999999995|1|0.0606|119.544|4|0.966
The End - Remastered|49|710826|0.285|0.35100000000000003|0.228|0.00116|0|0.12300000000000001|-17.271|1|0.0307|104.551|4|0.0329
She Loves You - Mono / Remastered|67|140920|0.26|0.377|0.9159999999999999|0.0|4|0.07400000000000001|-3.199|0|0.0481|75.533|4|0.912
Heartbreaker|64|254133|0.0746|0.40299999999999997|0.7090000000000001|0.494|9|0.132|-9.366|1|0.0885|97.161|4|0.654
Brown Eyed Girl|80|183306|0.182|0.491|0.583|0.0|7|0.40700000000000003|-10.964|1|0.0376|150.572|4|0.907
Gimme Shelter|75|270773|0.447|0.634|0.63|0.039|1|0.17|-8.277000000000001|0|0.031|118.62799999999999|4|0.489
Touch Me|63|190253|0.405|0.425|0.903|0.0128|1|0.11699999999999999|-4.801|1|0.0732|108.74799999999999|4|0.769
Surf City - Remastered 1990 / Stereo Remix|47|163026|0.595|0.469|0.647|1.65e-06|8|0.33899999999999997|-13.913|1|0.0315|147.878|4|0.9420000000000001
White Rabbit|70|150640|0.486|0.551|0.293|0.000273|2|0.0864|-12.503|1|0.0272|106.79799999999999|4|0.322
Green River|60|154120|0.0356|0.7040000000000001|0.773|0.00498|9|0.08199999999999999|-9.621|1|0.0279|141.655|4|0.972
I Get Around (Mono) - Mono|66|134386|0.36|0.39|0.625|0.0|9|0.0663|-7.813|0|0.0537|144.338|4|0.514
Mr. Tambourine Man|61|149466|0.513|0.456|0.47|3.76e-05|2|0.444|-9.564|1|0.0294|120.336|4|0.639
With A Little Help From My Friends - Remastered 2009|67|164106|0.365|0.705|0.515|0.0|4|0.389|-9.343|1|0.0337|112.035|4|0.8029999999999999
Hush - 2014 Remastered Version|38|252040|0.0176|0.585|0.6759999999999999|0.732|5|0.129|-11.267000000000001|1|0.0471|109.309|4|0.474
For Your Love|53|149733|0.387|0.33799999999999997|0.6679999999999999|1.59e-05|2|0.111|-8.641|1|0.0421|127.09700000000001|5|0.561
Street Fighting Man|58|194733|0.0154|0.57|0.754|0.0133|0|0.184|-9.948|1|0.031|127.95700000000001|4|0.708
Blowin' In the Wind|68|165426|0.914|0.38|0.0993|2.3199999999999998e-05|2|0.0605|-20.566999999999997|1|0.0509|174.87400000000002|4|0.44
In My Room - Remastered|50|134133|0.184|0.341|0.41600000000000004|6.28e-05|11|0.0917|-9.574|1|0.0265|102.88600000000001|3|0.499
I'm A Man|14|176160|0.038|0.55|0.929|0.0|9|0.135|-5.765|1|0.0815|129.011|4|0.643
Gloria - Stereo Version|52|156106|0.528|0.6459999999999999|0.813|0.007859999999999999|9|0.17800000000000002|-6.733|1|0.0434|129.378|4|0.711
Itchycoo Park|49|172746|0.395|0.601|0.596|2.34e-06|9|0.451|-8.029|1|0.0734|128.168|4|0.503
Wild Thing|54|158250|0.721|0.42100000000000004|0.664|0.00244|11|0.0851|-10.657|0|0.0665|201.583|4|0.574
Care Of Cell 44|52|235826|0.265|0.42100000000000004|0.58|0.0136|7|0.0973|-7.011|1|0.0285|129.959|4|0.40299999999999997
See Emily Play - 2016 Remastered Version|33|174573|0.21100000000000002|0.43799999999999994|0.754|0.0|2|0.124|-7.035|1|0.0381|123.744|4|0.435
Alone Again Or - 2015 Remastered Version|58|197274|0.664|0.318|0.303|0.000223|11|0.113|-15.572000000000001|0|0.0302|174.25400000000002|4|0.226
Psychotic Reaction - Rarities Version|8|189848|0.000288|0.355|0.7609999999999999|0.0141|11|0.18899999999999997|-6.309|1|0.0978|165.209|4|0.685
Slip Inside This House - Stereo LP Version|43|482278|0.10099999999999999|0.555|0.6940000000000001|0.0|9|0.12300000000000001|-8.453|0|0.0426|127.42299999999999|4|0.602
I Had Too Much To Dream (Last Night)|49|178266|0.354|0.341|0.7140000000000001|0.0|2|0.31|-7.997999999999999|0|0.0404|147.60399999999998|4|0.41200000000000003
96 Tears|30|177426|0.0586|0.68|0.507|6.49e-06|7|0.0754|-5.928999999999999|1|0.0336|123.47|4|0.8540000000000001
Have Love Will Travel|55|160400|0.727|0.506|0.948|0.0|10|0.0904|-5.626|1|0.105|130.195|4|0.934
Kick out the Jams|40|181760|0.0565|0.32899999999999996|0.8059999999999999|0.21|1|0.355|-11.925|1|0.0596|142.625|4|0.619
I Hate You|42|213706|0.441|0.65|0.7979999999999999|0.0007059999999999999|9|0.13699999999999998|-8.126|0|0.0541|110.646|4|0.46399999999999997
I Wanna Be Your Dog|62|188560|0.0229|0.527|0.871|0.155|4|0.419|-8.708|1|0.0354|120.72200000000001|4|0.107
I'm Waiting For The Man - Album Version (Stereo)|16|279520|0.025|0.682|0.621|0.852|7|0.153|-9.652999999999999|1|0.0451|125.91|4|0.861
Eight Miles High|56|214640|0.21|0.364|0.768|0.136|9|0.503|-10.492|1|0.0757|130.602|4|0.37
Wipe Out|42|166092|0.111|0.46|0.955|0.54|11|0.9520000000000001|-6.684|1|0.0487|160.07299999999998|4|0.726
More Than Words|69|334106|0.46799999999999997|0.615|0.129|0.0|6|0.114|-14.892000000000001|1|0.0286|91.76899999999999|4|0.249
Free Fallin'|73|256000|0.21899999999999997|0.63|0.449|0.0|5|0.0622|-13.243|1|0.0252|84.37799999999999|4|0.623
Landslide|77|199493|0.883|0.414|0.161|0.000223|7|0.11699999999999999|-22.32|0|0.0318|159.375|4|0.423
Lean on Me|69|258834|0.782|0.619|0.22|1.1900000000000001e-05|0|0.124|-13.843|1|0.0667|75.16|4|0.423
Hotel California - Remastered|83|391376|0.0057399999999999994|0.579|0.508|0.0004940000000000001|2|0.0575|-9.484|1|0.027000000000000003|147.125|4|0.609
Fast Car|79|296800|0.313|0.711|0.292|0.0|4|0.131|-15.523|0|0.037000000000000005|103.95100000000001|4|0.19399999999999998
You're So Vain|74|258411|0.157|0.659|0.6779999999999999|6.69e-06|0|0.0784|-8.18|1|0.0313|106.186|4|0.647
Dust in the Wind|76|206266|0.36700000000000005|0.475|0.322|0.00056|7|0.11|-10.687000000000001|1|0.0283|93.50299999999999|4|0.387
Ooh La La|64|214080|0.579|0.601|0.574|1.1400000000000001e-05|2|0.21600000000000003|-8.166|1|0.03|147.964|4|0.8
You've Got A Friend|53|268706|0.6809999999999999|0.695|0.282|0.0267|9|0.0767|-15.359000000000002|1|0.0295|91.681|4|0.445
Redemption Song|71|233560|0.578|0.684|0.248|0.0|0|0.0643|-10.505|1|0.0435|116.00200000000001|4|0.621
Crazy Love|54|155453|0.841|0.575|0.188|4.3700000000000005e-05|9|0.228|-18.758|1|0.0959|77.464|4|0.33399999999999996
I'm on Fire|72|155880|0.589|0.62|0.446|0.0299|1|0.0727|-14.450999999999999|0|0.0347|88.59100000000001|4|0.868
Heart Of Gold|70|187013|0.18899999999999997|0.541|0.45899999999999996|0.0274|4|0.099|-10.433|0|0.0297|171.165|4|0.8029999999999999
Wildflowers - Remastered|13|216573|0.762|0.609|0.368|6.28e-06|10|0.335|-13.338|1|0.0294|90.37299999999999|4|0.618
Rocket Man (I Think It's Going To Be A Long, Long Time)|80|281613|0.386|0.602|0.522|1.4400000000000001e-05|10|0.0941|-9.031|1|0.0285|136.637|4|0.36
In The Air Tonight - 2015 Remastered|77|336453|0.551|0.446|0.239|4.1e-06|0|0.0697|-13.945|1|0.0316|189.507|4|0.298
Wicked Game - Remastered|65|286880|0.743|0.664|0.5529999999999999|0.00978|9|0.0838|-7.723|1|0.0264|112.52|4|0.287
Hallelujah|64|277160|0.715|0.28|0.344|0.00642|0|0.133|-12.577|1|0.0293|171.143|3|0.23199999999999998
My Sweet Lord|78|281226|0.0794|0.5379999999999999|0.7040000000000001|0.0|1|0.0867|-8.904|0|0.0332|120.963|4|0.583
A Horse with No Name|77|252239|0.6859999999999999|0.654|0.506|0.0155|11|0.155|-17.18|0|0.0535|123.179|4|0.831
Jolene|76|161533|0.5660000000000001|0.674|0.537|0.0|1|0.131|-10.970999999999998|0|0.0363|110.57799999999999|4|0.809
Let It Be - Remastered 2009|78|243026|0.631|0.44299999999999995|0.40299999999999997|0.0|0|0.111|-8.339|1|0.0322|143.46200000000002|4|0.41
Maggie May|34|350266|0.5589999999999999|0.605|0.574|0.113|2|0.0684|-10.536|1|0.0377|129.44899999999998|4|0.5429999999999999
Me and Julio Down by the Schoolyard|71|164813|0.237|0.626|0.816|1.8000000000000001e-06|9|0.10400000000000001|-10.593|1|0.13|105.33|4|0.7979999999999999
Where You Lead|62|200146|0.763|0.784|0.45899999999999996|1.28e-06|0|0.0684|-10.446|1|0.0304|106.95700000000001|4|0.9309999999999999
Me and Bobby McGee|69|271333|0.302|0.45299999999999996|0.46399999999999997|5.96e-05|2|0.152|-10.96|1|0.0431|93.19|4|0.6579999999999999
If You Could Read My Mind|60|229560|0.68|0.603|0.252|6.96e-05|2|0.147|-12.402000000000001|1|0.0337|122.631|4|0.179
Pink Moon|64|123173|0.851|0.456|0.26|0.166|3|0.142|-15.435|1|0.0548|82.321|4|0.491
Walkin' Back to Georgia|59|170759|0.621|0.6609999999999999|0.518|1.7800000000000002e-05|6|0.0953|-10.061|0|0.0319|127.266|4|0.7759999999999999
Going To California|55|212160|0.943|0.503|0.265|0.045|2|0.0867|-15.913|1|0.0333|78.044|4|0.522
My My, Hey Hey (Out of the Blue)|67|227705|0.856|0.502|0.4|0.000375|7|0.33299999999999996|-13.697000000000001|0|0.0294|127.182|4|0.435
I Walk the Line|71|176533|0.877|0.713|0.258|0.00606|9|0.0967|-14.59|1|0.0384|98.805|4|0.56
Across The Universe - Remastered 2009|66|228133|0.361|0.257|0.41200000000000003|8.68e-05|1|0.0702|-11.788|1|0.0287|152.126|4|0.858
